Sort,Box id,Box name,Jobs inside,Job id,Name,Type,Box_name,Command,Machine,Owner,Permission,Date_condition,Days_of_week,Start_times,Condition,Description,Std_out_file,Std_err_file,Alarm_if_fail
3252,3832,FDWEDOOR,"",3835,FVW_AR12D,c,FDWEDOOR,e\:\apps\rr\HTMLSplitter\rvar12d.bat,ptcftp02,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(FDWAR12D),FVW_AR12D.DAT,"","",1
3253,3832,FDWEDOOR,"",3836,FVW_AR14S,c,FDWEDOOR,e\:\apps\rr\HTMLSplitter\rvar14s.bat,ptcftp02,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(FDWAR14S),FVW_AR14S.DAT,"","",1
3254,3832,FDWEDOOR,"",3837,FVW_AR12D_GD_copy,c,FDWEDOOR,e\:\apps\rr\reports\doorsgd.bat,ptcftp02,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(FVW_AR12D.DAT),FVW_AR12D_GD_copy,"","",1
3255,3832,FDWEDOOR,"",3838,FVW_AR14S_GS_copy,c,FDWEDOOR,e\:\apps\rr\reports\doorsgs.bat,ptcftp02,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(FVW_AR14S.DAT),FVW_AR14S_GS_copy,"","",1
3256,3840,PAWIDS401_S,2,3840,PAWIDS401_S,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",1,th,23:45,"",PAWIDS401_S - Payroll All Areas Apply IDS File Maintenance (Reverse Feed),"","",0
3257,3840,PAWIDS401_S,"",3841,PAWIDS401,c,PAWIDS401_S,auto_r3v45 -C BKAUTOSYS audit 3 job PAWIDS401,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PAWIDS401,"","",1
3258,3840,PAWIDS401_S,"",3842,PAWAUDIT,c,PAWIDS401_S,auto_r3v45 -C BKAUTOSYS audit 3 job PAWAUDIT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PAWIDS401),PAWAUDIT,"","",1
3259,3845,PDB_SAP_PD_PRE_REPORTS,4,3845,PDB_SAP_PD_PRE_REPORTS,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PDB_SAP_PD_PRE_REPORTS,"","",0
3260,3845,PDB_SAP_PD_PRE_REPORTS,"",3846,PDBPRERPT4,c,PDB_SAP_PD_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PDBPRERPT4,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PDBPRERPT4,"","",1
3261,3845,PDB_SAP_PD_PRE_REPORTS,"",3847,PDBGARSAT,c,PDB_SAP_PD_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PDBGARSAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PDBGARSAT,"","",1
3262,3845,PDB_SAP_PD_PRE_REPORTS,"",3848,PDB_GOODMONEY_SUN,c,PDB_SAP_PD_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PDB_GOODMONEY_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PDB_GOODMONEY_SUN,"","",1
3263,3845,PDB_SAP_PD_PRE_REPORTS,"",3849,PDBZ500T,c,PDB_SAP_PD_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PDBZ500T,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PDBZ500T,"","",1
3264,3850,PEB_SAP_PE_PRE_REPORTS,4,3850,PEB_SAP_PE_PRE_REPORTS,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PEB_SAP_PE_PRE_REPORTS,"","",0
3265,3850,PEB_SAP_PE_PRE_REPORTS,"",3851,PEBZ500T,c,PEB_SAP_PE_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PEBZ500T,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PEBZ500T,"","",1
3266,3850,PEB_SAP_PE_PRE_REPORTS,"",3852,PEB_GOODMONEY_SUN,c,PEB_SAP_PE_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PEB_GOODMONEY_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PEB_GOODMONEY_SUN,"","",1
3267,3850,PEB_SAP_PE_PRE_REPORTS,"",3853,PEBGARSAT,c,PEB_SAP_PE_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PEBGARSAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PEBGARSAT,"","",1
3268,3850,PEB_SAP_PE_PRE_REPORTS,"",3854,PEBPRERPT4,c,PEB_SAP_PE_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PEBPRERPT4,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PEBPRERPT4,"","",1
3269,3855,PMB_SAP_PM_PRE_REPORTS,5,3855,PMB_SAP_PM_PRE_REPORTS,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PMB_SAP_PM_PRE_REPORTS,"","",0
3270,3855,PMB_SAP_PM_PRE_REPORTS,"",3856,PMBPRERPT4,c,PMB_SAP_PM_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PMBPRERPT4,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PMBPRERPT4,"","",1
3271,3855,PMB_SAP_PM_PRE_REPORTS,"",3857,PMBGARSAT,c,PMB_SAP_PM_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PMBGARSAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PMBGARSAT,"","",1
3272,3855,PMB_SAP_PM_PRE_REPORTS,"",3858,PMBCHECKP_SUN,c,PMB_SAP_PM_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PMBCHECKP_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PMBCHECKP_SUN,"","",1
3273,3855,PMB_SAP_PM_PRE_REPORTS,"",3859,PMBZ500T,c,PMB_SAP_PM_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PMBZ500T,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PMBZ500T,"","",1
3274,3855,PMB_SAP_PM_PRE_REPORTS,"",3860,PMB_GOODMONEY_SUN,c,PMB_SAP_PM_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PMB_GOODMONEY_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PMB_GOODMONEY_SUN,"","",1
3275,3861,PNB_PNBRPTIMESAT_PNBSTARTSAT,2,3861,PNB_PNBRPTIMESAT_PNBSTARTSAT,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNB_PNBRPTIMESAT_PNBSTARTSAT,"","",0
3276,3861,PNB_PNBRPTIMESAT_PNBSTARTSAT,"",3862,PNBRPTIME_SAT,c,PNB_PNBRPTIMESAT_PNBSTARTSAT,auto_r3v45 -C BKAUTOSYS audit 3 job PNBRPTIME_SAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNBRPTIME_SAT,"","",1
3277,3861,PNB_PNBRPTIMESAT_PNBSTARTSAT,"",3863,PNBSTART_SAT,c,PNB_PNBRPTIMESAT_PNBSTARTSAT,auto_r3v45 -C BKAUTOSYS audit 3 job PNBSTART_SAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PNBRPTIME_SAT),PNBSTART_SAT,"","",1
3278,3864,PNB_SAP_PN_PRE_REPORTS,5,3864,PNB_SAP_PN_PRE_REPORTS,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNB_SAP_PN_PRE_REPORTS,"","",0
3279,3864,PNB_SAP_PN_PRE_REPORTS,"",3865,PNBZ500T,c,PNB_SAP_PN_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PNBZ500T,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNBZ500T,"","",1
3280,3864,PNB_SAP_PN_PRE_REPORTS,"",3866,PNB_GOODMONEY_SUN,c,PNB_SAP_PN_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PNB_GOODMONEY_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNB_GOODMONEY_SUN,"","",1
3281,3864,PNB_SAP_PN_PRE_REPORTS,"",3867,PNBPRERPT4,c,PNB_SAP_PN_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PNBPRERPT4,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNBPRERPT4,"","",1
3282,3864,PNB_SAP_PN_PRE_REPORTS,"",3868,PNBGARSAT,c,PNB_SAP_PN_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PNBGARSAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNBGARSAT,"","",1
3283,3864,PNB_SAP_PN_PRE_REPORTS,"",3869,PNBCHECKP_SUN,c,PNB_SAP_PN_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PNBCHECKP_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PNBCHECKP_SUN,"","",1
3284,3870,PWW_SAP_PW_PRE_REPORTS,17,3870,PWW_SAP_PW_PRE_REPORTS,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWW_SAP_PW_PRE_REPORTS,"","",0
3285,3870,PWW_SAP_PW_PRE_REPORTS,"",3871,PWWPRERPT4,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWPRERPT4,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWPRERPT4,"","",1
3286,3870,PWW_SAP_PW_PRE_REPORTS,"",3872,PWWPRERPT5,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWPRERPT5,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWPRERPT5,"","",1
3287,3870,PWW_SAP_PW_PRE_REPORTS,"",3873,PWWGARSAT,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWGARSAT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWGARSAT,"","",1
3288,3870,PWW_SAP_PW_PRE_REPORTS,"",3874,PWWRST2,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWRST2,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWRST2,"","",1
3289,3870,PWW_SAP_PW_PRE_REPORTS,"",3875,PWWUDTIT3,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWUDTIT3,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWUDTIT3,"","",1
3290,3870,PWW_SAP_PW_PRE_REPORTS,"",3876,PWWCHECKP_SUN,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWCHECKP_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWCHECKP_SUN,"","",1
3291,3870,PWW_SAP_PW_PRE_REPORTS,"",3877,PWWZ500T,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWZ500T,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWWZ500T,"","",1
3292,3870,PWW_SAP_PW_PRE_REPORTS,"",3878,PWWALIGNM1,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM1,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM1,"","",1
3293,3870,PWW_SAP_PW_PRE_REPORTS,"",3879,PWWALIGNM2,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM2,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM2,"","",1
3294,3870,PWW_SAP_PW_PRE_REPORTS,"",3880,PWWALIGNM3,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM3,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM3,"","",1
3295,3870,PWW_SAP_PW_PRE_REPORTS,"",3881,PWWALIGNM4,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM4,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM4,"","",1
3296,3870,PWW_SAP_PW_PRE_REPORTS,"",3882,PWWALIGNM5,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM5,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM5,"","",1
3297,3870,PWW_SAP_PW_PRE_REPORTS,"",3883,PWWALIGNM6,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM6,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM6,"","",1
3298,3870,PWW_SAP_PW_PRE_REPORTS,"",3884,PWWRCOT,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWRCOT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWALIGNM1) & s(PWWALIGNM2) & s(PWWALIGNM3) & s(PWWALIGNM4) & s(PWWALIGNM5) & s(PWWALIGNM6) & s(PWWALIGNM7),PWWRCOT,"","",1
3299,3870,PWW_SAP_PW_PRE_REPORTS,"",3885,PWW_GOODMONEY_SUN,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWW_GOODMONEY_SUN,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWW_GOODMONEY_SUN,"","",1
3300,3870,PWW_SAP_PW_PRE_REPORTS,"",3886,PWWALIGNM7,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWALIGNM7,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),PWWALIGNM7,"","",1
3301,3870,PWW_SAP_PW_PRE_REPORTS,"",3887,PWWATSMAINTENANCE,c,PWW_SAP_PW_PRE_REPORTS,auto_r3v45 -C BKAUTOSYS audit 3 job PWWATSMAINTENANCE,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWWZ500T),"","","",1
3302,3888,PWDROSMAINT_SUN,4,3888,PWDROSMAINT_SUN,b,"","",bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",1,su,18:30,"",PWDROSMAINT_SUN,"","",0
3303,3888,PWDROSMAINT_SUN,"",3889,PWDROSREJ_SUN,c,PWDROSMAINT_SUN,auto_r3v45 -C BKAUTOSYS audit 3 job PWDROSREJ,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",PWDROSREJ_SUN,"","",1
3304,3888,PWDROSMAINT_SUN,"",3890,PWDXXMT_SUN,c,PWDROSMAINT_SUN,auto_r3v45 -C BKAUTOSYS audit 3 job PWDXXMT,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWDROSREJ_SUN),PWDXXMT_SUN,"","",1
3305,3888,PWDROSMAINT_SUN,"",3891,PWDWRKSITE_SUN,c,PWDROSMAINT_SUN,auto_r3v45 -C BKAUTOSYS audit 3 job PWDWRKSITE,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWDXXMT_SUN),PWDWRKSITE_SUN,"","",1
3306,3888,PWDROSMAINT_SUN,"",3892,PWDROSMAINTENANCE_SUN,c,PWDROSMAINT_SUN,auto_r3v45 -C BKAUTOSYS audit 3 job PWDROSMAINTENANCE,bkpcis,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(PWDWRKSITE_SUN),PWDROSMAINTENANCE_SUN,"","",1
3307,3897,GWD_ATS,4,3897,GWD_ATS,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,"20:00,21:00,22:00,23:00,00:00",s(GWD_ATS),Processes ATS Location file for US employees.,"","",0
3308,3897,GWD_ATS,"",3898,GWD_ATS_WAGES,c,GWD_ATS,$PMScripts/proj_hris/ATS_Position_Wrapper.ksh,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_ATS_LOCS),Processes ATS Wages file for US employees.,"","",1
3309,3897,GWD_ATS,"",3899,GWD_ATS_LOCS,c,GWD_ATS,$PMScripts/proj_hris/ATS_Location_Wrapper.ksh,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_ATS_GET),Runs Informatica workflow and processes ATS Location file for US employees.,"","",1
3310,3897,GWD_ATS,"",3900,GWD_ATS_GET,c,GWD_ATS,$PMScripts/proj_hris/ATS_getfiles_sap.ksh,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",Runs FTP session and gets all ATS files from SAP dropzone.,"","",1
3311,3897,GWD_ATS,"",3901,GWD_ATS_PUT,c,GWD_ATS,$PMScripts/proj_hris/ATS_putfiles_sap.ksh,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_ATS_WAGES),Runs FTP session and puts all ATS files to SAP dropzone.,"","",1
3312,3903,GWD_HR_F_US,3,3903,GWD_HR_F_US,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,22:00,s(GWD_HR_F_US),"This schedule will collect/process US HR xml files from Micros, and send data to SAP.","","",0
3313,3903,GWD_HR_F_US,"",3904,GWD_HR_F_US_SFTP,c,GWD_HR_F_US,$PMScripts/proj_hr_payroll/Configuration/sftp_forward.ksh US-HR,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_HR_F_US_SFTP_SICOM),This job connects to Micros and gets all HR US HR xml files.,"","",1
3314,3903,GWD_HR_F_US,"",3905,GWD_HR_F_US_WF,c,GWD_HR_F_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_HR_US_Forward_pmcmd 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_HR_F_US_SFTP_SICOM),This job runs the US HR Forward feed Informaticat workflow.,"","",1
3315,3903,GWD_HR_F_US,"",3906,GWD_HR_F_US_SFTP_SICOM,c,GWD_HR_F_US,$PMScripts/proj_hr_payroll/Configuration/sftp_forward_sicom.ksh US-HR-SICOM,prdetl00,bkpbtch@bkglobal,"gx,wx,mx",0,"","","",This job connects to SICOM and gets all HR US HR xml files,"","",1
3316,3907,GWD_HR_RET_US,3,3907,GWD_HR_RET_US,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,02:15,s(GWD_HR_RET_US),Pulls HR data from SAP effective today and sends to MyLabor for US employees.,"","",0
3317,3907,GWD_HR_RET_US,"",3908,GWD_HR_RET_US_SFTP,c,GWD_HR_RET_US,$PMScripts/proj_hr_payroll/Configuration/sftp_reverse.ksh US-REVERSE,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_HR_RET_US_WF),Securely FTPs HR data to MyLabor for US employees.,"","",1
3318,3907,GWD_HR_RET_US,"",3909,GWD_HR_RET_US_WF,c,GWD_HR_RET_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_HR_US_R_EffectiveToday 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",Runs the Informatica workflow that pulls HR data effective today  from SAP,"","",1
3319,3907,GWD_HR_RET_US,"",3910,GWD_HR_RET_US_SFTP_SICOM,c,GWD_HR_RET_US,$PMScripts/proj_hr_payroll/Configuration/sftp_reverse_sicom.ksh US-REVERSE-SICOM,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_HR_RET_US_WF),Securely FTPs HR data to MyLabor for US employees.,"","",1
3320,3911,GWD_TDC_US,3,3911,GWD_TDC_US,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,"",s(GWD_TDC_US),Collects and processes detailed labor data in the form  time punch xml files from MyLabor for US stores.,"","",0
3321,3911,GWD_TDC_US,"",3912,GWD_TDC_US_SFTP,c,GWD_TDC_US,$PMScripts/proj_hr_payroll/Configuration/sftp_forward.ksh US-TIMECARDS,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_TDC_US_SFTP_SICOM),Runs secure FTP session that gets all timecard xml files from MyLabor.,"","",1
3322,3911,GWD_TDC_US,"",3913,GWD_TDC_US_WF,c,GWD_TDC_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_d_us_timecard_dc 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_TDC_US_SFTP_SICOM),Runs Informatica workflow to process time card xml files from US stores.,/tmp/GWD_TDC_US_WF.log,/tmp/GWD_TDC_US_WF.err,1
3323,3911,GWD_TDC_US,"",3914,GWD_TDC_US_SFTP_SICOM,c,GWD_TDC_US,$PMScripts/proj_hr_payroll/Configuration/sftp_forward_sicom.ksh US-TIMECARDS-SICOM,prdetl00,bkpbtch@bkglobal,"gx,wx,mx",0,"","","",Runs secure FTP session that gets all timecard xml files from MyLabor.,"","",1
3324,3915,GWH_HR_RCT_US,4,3915,GWH_HR_RCT_US,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,"",s(GWH_HR_RCT_US),Pulls HR data from SAP and sends to MyLabor for US employees..,"","",0
3325,3915,GWH_HR_RCT_US,"",3916,GWH_HR_RCT_US_GPF,c,GWH_HR_RCT_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_HR_US_R_GenParamFile 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",Generates the parameter file prior to calling the workflow.,"","",1
3326,3915,GWH_HR_RCT_US,"",3917,GWH_HR_RCT_US_WF,c,GWH_HR_RCT_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_HR_US_R_ChangedToday 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWH_HR_RCT_US_GPF),Calls the Informatica workflow that will pull data from SAP and send to MyLabor for US employees.,"","",1
3327,3915,GWH_HR_RCT_US,"",3918,GWH_HR_RCT_US_SFTP,c,GWH_HR_RCT_US,$PMScripts/proj_hr_payroll/Configuration/sftp_reverse.ksh US-REVERSE,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWH_HR_RCT_US_WF),Securely FTPs HR files to MyLabor for US employees.,/tmp/GWH_HR_RCT_US_SFTP.out,/tmp/GWH_HR_RCT_US_SFTP.err,1
3328,3915,GWH_HR_RCT_US,"",3919,GWH_HR_RCT_US_SFTP_SICOM,c,GWH_HR_RCT_US,$PMScripts/proj_hr_payroll/Configuration/sftp_reverse_sicom.ksh US-REVERSE-SICOM,prdetl00,bkpbtch@bkglobal,"gx,wx,mx",0,"","",s(GWH_HR_RCT_US_WF),Securely FTPs HR files to MyLabor for US employees.,/tmp/GWH_HR_RCT_US_SFTP.out,/tmp/GWH_HR_RCT_US_SFTP.err,1
3329,3920,GWW_PDC_US,4,3920,GWW_PDC_US,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,"su,fr","","",This schedule runs several jobs that perform data collection of payroll data from MyLabor for US employees.,"","",0
3330,3920,GWW_PDC_US,"",3921,GWW_PDC_US_SFTP,c,GWW_PDC_US,$PMScripts/proj_hr_payroll/Configuration/sftp_forward.ksh US-PAYROLL,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",Runs the secure FTP to get payroll xml files from MyLabor for US employees.,"","",1
3331,3920,GWW_PDC_US,"",3922,GWW_PDC_US_PCR,c,GWW_PDC_US,$PMScripts/proj_hr_payroll/Payroll/US/payroll_conf_rpt/payroll_conf_rpt.sh,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWW_PDC_US_SFTP),"Creates the payroll confirmation reports for all received US payroll xml files, sends them to RMS folder.","","",1
3332,3920,GWW_PDC_US,"",3923,GWW_PDC_US_WF,c,GWW_PDC_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_w_us_payroll_dc 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWW_PDC_US_PCR),Runs the Informatica workflow to process the payroll xml files for US employees.,"","",1
3333,3920,GWW_PDC_US,"",3924,GWW_PDC_US_SWPR,c,GWW_PDC_US,pending,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWW_PDC_US_WF),Creates and sends the payroll report of US stores whose payroll has been received.,"","",1
3334,3925,GWW_PFG_US,2,3925,GWW_PFG_US,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWW_PDC_US_FRIDAY) & s(GWW_PDC_US_SUNDAY),Creates and sends Payroll XMT files to SAP for US employees.,"","",0
3335,3925,GWW_PFG_US,"",3926,GWW_PFG_US_WF,c,GWW_PFG_US,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_w_us_payroll_gen 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",Runs the Informatica workflow that creates and sends the payroll xmt files to SAP for US employees.,"","",1
3336,3925,GWW_PFG_US,"",3927,GWW_PFG_US_MSR,c,GWW_PFG_US,pending,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWW_PFG_US_WF),Securely FTPs HR data to MyLabor for US employees.,"","",1
3337,3931,GWD_HR_RET_CA,2,3931,GWD_HR_RET_CA,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,02:10,s(GWD_HR_RET_CA),GWD_HR_RET_CA - Collect HR changes from SAP effective that day and sends to Micros for CA employees.,"","",0
3338,3931,GWD_HR_RET_CA,"",3932,GWD_HR_RET_CA_WF,c,GWD_HR_RET_CA,$PMScripts/common/start_inf_session.sh bkpbtch inpconn wf_HR_CA_R_EffectiveToday 1 1,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","","",GWD_HR_RET_CA_WF - Runs Informatica workflow to query SAP changes effective that day for CA employees.,"","",1
3339,3931,GWD_HR_RET_CA,"",3933,GWD_HR_RET_CA_SFTP,c,GWD_HR_RET_CA,$PMScripts/proj_hr_payroll/Configuration/sftp_reverse.ksh CA-REVERSE,prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",0,"","",s(GWD_HR_RET_CA_WF),GWD_HR_RET_CA_SFTP - Runs secure FTP to send xml file to Micros for CA employees.,"","",1
3340,3934,GWD_TDC_CA,2,3934,GWD_TDC_CA,b,"","",prdetl00,bkpbtch@BKGLOBAL,"gx,wx,mx",1,all,"",s(GWD_TDC_CA),GWD_TDC_CA - Collects and processes time punch data from Micros for CA employees.,"","",0
